Player frame,Enemy Frame,Player TID/SID,Enemy TID/SID,Species,Held Item,Moves,Pokeball,Egg,Enemy Mon
3575,2166,22916 40353,45045 28818,0xf751,0xed33,0xf65c 0xed14 0xf66c 0xec0f,4,1,Anna & Meg Zigzagoon
3575,2168,22916 40353,25933 63012,0x3cc9,0x6b85,0x3c48 0x6b85 0x1db4 0x6b85,2,1,Ronald Magikarp
3575,2171,22916 40353,39396 31674,0xc0d2,0xe61b,0xc005 0xe67f 0xc171 0xe6e3,4,1,Benny Xatu
3575,2177,22916 40353,31974 62469,0x2562,0x69a4,0x2522 0x69a4 0xf836 0x69a4,8,1,Alexis Kadabra
3575,2182,22916 40353,60536 36761,0xb4ca,0x1238,0xb5ca 0x128e 0xb502 0x1338,1,0,Tisha Pelipper
3575,2182,22916 40353,60536 36761,0xb4ca,0x1238,0xb5ca 0x128e 0xb502 0x1338,1,0,Susie Pelipper
3575,2184,22916 40353,40124 59713,0xc40a,0x74e0,0xc519 0x74ae 0xc571 0x74a8,2,1,Rose Shroomish
3575,2186,22916 40353,47216 29345,0xe199,0xef00,0xe1d5 0xef8b 0xe188 0xef6c,4,1,Hideo Koffing 2
3575,2218,22916 40353,57324 13658,0x871a,0xa8fb,0x8669 0xa806 0x8668 0xa8fb,1,0,Karen Whismur
3575,2230,22916 40353,42736 24782,0xff74,0xfd6f,0xffc3 0xfd6f 0xde32 0xfd6f,4,1,Melissa Marill
3575,2243,22916 40353,49808 25073,0x9a37,0xfc50,0x9b7e 0xfc50 0x9b14 0xfc50,9,1,Jose Silcoon
3575,2244,22916 40353,25073 20537,0x394c,0xcd98,0x388f 0xccae 0x3915 0xcdae,9,1,Rival 4 Wailmer
3575,2260,22916 40353,6499 30763,0x41d6,0xe58a,0x4093 0xe5e8 0x40f6 0xe5e2,4,1,Hugh Swellow
3575,2299,22916 40353,24238 34351,0x072a,0x1b8e,0x067b 0x1b8e 0x1b50 0x1b8e,1,0,Wilton Electrike
3575,2306,22916 40353,58639 8887,0xbda3,0xbf16,0xbdbd 0xbf3b 0xbccc 0xbe1d,8,0,Carol Lombre
3575,2343,22916 40353,4717 50178,0x4a60,0x59a3,0x4b81 0x59c7 0x4ab2 0x59fd,2,1,William Kirlia
3575,2345,22916 40353,6622 8265,0x4013,0xbde8,0x40de 0xbddb 0x4067 0xbdcb,4,0,Herman Tentacruel
3575,2345,22916 40353,6622 8265,0x4013,0xbde8,0x40de 0xbddb 0x4067 0xbdcb,4,0,Franklin Tentacruel
3575,2352,22916 40353,4721 54015,0x4b81,0x4f5e,0x4b99 0x4f75 0x4bc2 0x4fb1,8,1,Susie/Stan Horsea
3575,2360,22916 40353,8075 50035,0x4739,0x5ed2,0x4639 0x5e64 0x46f1 0x5fd2,1,1,Byron Pelipper
3575,2390,22916 40353,62195 31800,0xaa69,0xe199,0xab56 0xe0c9 0xab77 0xe199,4,1,Allen Poochyena
3575,2391,22916 40353,31800 64288,0x25bc,0x6681,0x25fe 0x6681 0x275a 0x6681,8,1,Dwayne Machop
3575,2394,22916 40353,56970 59147,0x870e,0x7aaa,0x8655 0x7aaa 0xa24e 0x7aa8,5,1,Glacia Glalie 4
3575,2395,22916 40353,59147 17146,0xbe8f,0xdf5b,0xbfa3 0xdf5b 0xf55c 0xdf5b,2,1,Clyde Shiftry
3575,2400,22916 40353,3537 24705,0x5455,0xfd20,0x5519 0xfd20 0x5a83 0xfd20,1,1,Neal Trapinch
3575,2414,22916 40353,62964 1809,0xac70,0x9ab0,0xad03 0x9ab0 0x97fc 0x9ab0,1,0,Gabby & Ty 2 Loudred
3575,2421,22916 40353,5605 62013,0x4d0a,0x6f9c,0x4c2b 0x6fd2 0x4c29 0x6fd5,2,1,Tyra & Ivy Roselia
3575,2426,22916 40353,44844 2305,0xf6a8,0x94a0,0xf7e7 0x94a0 0xe706 0x94a0,1,0,Cyndy Makuhita
3575,2426,22916 40353,44844 2305,0xf6e0,0x94a0,0xf62c 0x9493 0xf695 0x9483,2,0,Jonah Tentacool
3575,2426,22916 40353,44844 2305,0xf6a8,0x94a0,0xf6e1 0x94a0 0x56a8 0x94a0,2,0,Wayne Tentacruel
3575,2443,22916 40353,9896 46709,0x7f35,0x2b5f,0x7f4e 0x2bbc 0x7f39 0x2b81,1,0,Vanessa Pikachu
3575,2460,22916 40353,2860 1303,0x52a8,0x98b6,0x5325 0x9838 0x7ec8 0x98b5,1,0,Drake Salamence
3575,2471,22916 40353,8957 37050,0x7a00,0x0d1b,0x7b1e 0x0d7e 0x7bd7 0x0daf,2,0,Kindra Shuppet
3575,2483,22916 40353,14910 57593,0x63cc,0x7d58,0x638a 0x7d46 0x6315 0x7d47,1,1,Clarissa Goldeen
3575,2488,22916 40353,31760 15057,0x2594,0xa770,0x25dd 0xa770 0x8594 0xa770,1,0,Wayne Tentacruel
3575,2488,22916 40353,31760 15057,0x241d,0xa770,0x24cf 0xa72e 0x248a 0xa788,1,0,Alexis Kirlia
3575,2511,22916 40353,1560 3171,0x5f9c,0x91c2,0x5ec5 0x91c2 0x9403 0x91c2,1,0,Sebastian Cacturne
3575,2523,22916 40353,15829 58324,0x6537,0x7e75,0x647c 0x7f43 0x647e 0x7e6a,2,1,Diana Swablu
3575,2527,22916 40353,64400 52476,0xa36d,0x515d,0xa273 0x5138 0xa2ba 0x51e9,2,1,Tasha Shuppet
3575,2527,22916 40353,64400 52476,0xa36b,0x515d,0xa23a 0x5179 0xa2f3 0x51eb,8,1,Samuel Lairon
